Average fitness: 0.7166815476190476 Average size: 36.85
 Generation 0
0 superRegionAllegianceScore 0.5476190476190477
1 ((1/(Math.sqrt(Math.sqrt(Math.exp((allegiance/allegiance)))))-allegiance)*(Math.exp(((allegiance-(allegiance-(0-(Math.sqrt(allegiance))/0-(0-(allegiance)))))+(allegiance/superRegionAllegianceScore)))*(0-(Math.exp((0-(((allegiance*allegiance)*allegiance))/Math.exp(1/(superRegionAllegianceScore)))))*((0-(Math.exp(0-((superRegionAllegianceScore*superRegionAllegianceScore))))/(superRegionAllegianceScore/1/((Math.exp(allegiance)/(superRegionAllegianceScore+allegiance)))))+1/(0-(1/(((allegiance+allegiance)+(superRegionAllegianceScore/superRegionAllegianceScore))))))))) 0.8095238095238095
2 allegiance 0.9523809523809523
3 ((Math.exp(superRegionAllegianceScore)*(superRegionAllegianceScore-superRegionAllegianceScore))/superRegionAllegianceScore) 0.6190476190476191
4 0-(Math.exp((Math.exp(Math.exp(Math.exp(superRegionAllegianceScore)))+(1/(Math.sqrt(superRegionAllegianceScore))/Math.exp(1/(superRegionAllegianceScore)))))) 0.6190476190476191
5 (1/((0-((allegiance-allegiance))*(allegiance*Math.sqrt((allegiance*allegiance)))))-Math.sqrt(superRegionAllegianceScore)) 0.5476190476190477
6 Math.sqrt((Math.exp((((allegiance*allegiance)+1/(allegiance))*Math.exp(Math.exp(allegiance))))+Math.exp(1/(1/((allegiance-allegiance)))))) 0.9523809523809523
7 0-(((1/(allegiance)/0-(superRegionAllegianceScore))/(1/(allegiance)/1/(superRegionAllegianceScore)))) 0.7857142857142857
8 (Math.sqrt(allegiance)-0-(superRegionAllegianceScore)) 0.7619047619047619
9 1/(Math.exp(0-(Math.exp(Math.sqrt(allegiance))))) 0.7619047619047619
10 ((Math.exp((((((superRegionAllegianceScore+superRegionAllegianceScore)-Math.sqrt(superRegionAllegianceScore))/Math.sqrt(1/(superRegionAllegianceScore)))+(((allegiance*allegiance)+Math.exp(superRegionAllegianceScore))+Math.exp((allegiance*superRegionAllegianceScore))))*((0-(1/(allegiance))*((allegiance/allegiance)+(allegiance/allegiance)))*(((allegiance*superRegionAllegianceScore)+(allegiance*superRegionAllegianceScore))+((allegiance-superRegionAllegianceScore)-1/(superRegionAllegianceScore))))))+Math.sqrt((1/(Math.sqrt((Math.exp(allegiance)*Math.exp(superRegionAllegianceScore))))*(Math.exp(Math.exp((superRegionAllegianceScore/superRegionAllegianceScore)))/Math.exp(Math.exp(0-(superRegionAllegianceScore)))))))*(Math.exp(Math.exp((1/(1/((allegiance-allegiance)))-(0-(0-(allegiance))-((superRegionAllegianceScore*superRegionAllegianceScore)+1/(allegiance))))))-Math.sqrt((Math.exp((((superRegionAllegianceScore+allegiance)-1/(allegiance))*1/(Math.exp(allegiance))))*((1/(0-(allegiance))/0-(Math.sqrt(superRegionAllegianceScore)))+(1/((allegiance*superRegionAllegianceScore))*(Math.sqrt(superRegionAllegianceScore)+Math.exp(superRegionAllegianceScore)))))))) 0.7142857142857143
11 ((0-((0-(superRegionAllegianceScore)+0-(allegiance)))-0-(((allegiance*superRegionAllegianceScore)-1/(allegiance))))/(Math.exp((Math.sqrt(superRegionAllegianceScore)-(allegiance+allegiance)))*((1/(superRegionAllegianceScore)*(superRegionAllegianceScore/allegiance))/((superRegionAllegianceScore+allegiance)/Math.exp(allegiance))))) 0.6428571428571428
12 Math.sqrt((Math.sqrt(allegiance)-(allegiance/superRegionAllegianceScore))) 0.7142857142857143
13 (((((((1/(Math.exp(superRegionAllegianceScore))/(0-(allegiance)+(allegiance*allegiance)))*0-(0-(0-(superRegionAllegianceScore))))-(((1/(allegiance)*Math.sqrt(allegiance))-(Math.sqrt(allegiance)+(allegiance-superRegionAllegianceScore)))*0-(((superRegionAllegianceScore/allegiance)*(allegiance-superRegionAllegianceScore)))))/0-(1/(Math.exp(((superRegionAllegianceScore/superRegionAllegianceScore)+(superRegionAllegianceScore-allegiance))))))*((((Math.sqrt(0-(allegiance))+(0-(allegiance)*1/(superRegionAllegianceScore)))+1/(1/(1/(superRegionAllegianceScore))))-1/(((1/(allegiance)*(allegiance-superRegionAllegianceScore))/(1/(superRegionAllegianceScore)/(superRegionAllegianceScore*allegiance)))))*0-(((0-(Math.exp(allegiance))+Math.exp((superRegionAllegianceScore/superRegionAllegianceScore)))/(((allegiance*superRegionAllegianceScore)*Math.exp(allegiance))*Math.exp(Math.sqrt(superRegionAllegianceScore)))))))/0-((((Math.exp(((superRegionAllegianceScore+allegiance)-1/(allegiance)))/1/(((superRegionAllegianceScore-allegiance)*0-(superRegionAllegianceScore))))/(Math.sqrt((0-(allegiance)*Math.exp(allegiance)))+(((allegiance+allegiance)*0-(superRegionAllegianceScore))*((allegiance+allegiance)+(allegiance-superRegionAllegianceScore)))))-(0-((0-(1/(allegiance))-((superRegionAllegianceScore/superRegionAllegianceScore)+(superRegionAllegianceScore/superRegionAllegianceScore))))-((1/((allegiance+superRegionAllegianceScore))-((allegiance*allegiance)-Math.exp(superRegionAllegianceScore)))*Math.exp(0-((superRegionAllegianceScore-superRegionAllegianceScore))))))))/((((((Math.exp(Math.exp(allegiance))+1/((allegiance+superRegionAllegianceScore)))+(((superRegionAllegianceScore+superRegionAllegianceScore)/(superRegionAllegianceScore+superRegionAllegianceScore))/1/(0-(allegiance))))*(((0-(allegiance)/(superRegionAllegianceScore+allegiance))*((allegiance/allegiance)*(superRegionAllegianceScore*allegiance)))-(1/((superRegionAllegianceScore+superRegionAllegianceScore))+((superRegionAllegianceScore*allegiance)+(allegiance+allegiance)))))/Math.sqrt(((0-((allegiance+allegiance))/(1/(allegiance)*(superRegionAllegianceScore/allegiance)))/(((superRegionAllegianceScore*allegiance)-(allegiance+allegiance))*Math.sqrt((superRegionAllegianceScore*allegiance))))))-(Math.exp(Math.sqrt(0-(((allegiance+allegiance)/Math.sqrt(allegiance)))))-1/(1/(Math.exp(Math.sqrt(Math.exp(allegiance)))))))-Math.exp((Math.exp(0-(((Math.sqrt(superRegionAllegianceScore)/0-(superRegionAllegianceScore))/((superRegionAllegianceScore*superRegionAllegianceScore)/(superRegionAllegianceScore-allegiance)))))-(((0-((superRegionAllegianceScore/superRegionAllegianceScore))-(Math.sqrt(superRegionAllegianceScore)/Math.exp(superRegionAllegianceScore)))-(Math.sqrt((superRegionAllegianceScore-superRegionAllegianceScore))/(Math.exp(superRegionAllegianceScore)/0-(allegiance))))+((1/((allegiance-superRegionAllegianceScore))-(Math.exp(superRegionAllegianceScore)+(allegiance+superRegionAllegianceScore)))-1/(0-(Math.exp(superRegionAllegianceScore))))))))) 0.7142857142857143
14 Math.exp(((1/((Math.exp(Math.sqrt((allegiance-allegiance)))*0-(0-(Math.sqrt(superRegionAllegianceScore)))))-Math.exp(((Math.exp((allegiance/allegiance))+(1/(allegiance)-0-(allegiance)))*((Math.sqrt(allegiance)*(superRegionAllegianceScore+allegiance))+((superRegionAllegianceScore/superRegionAllegianceScore)/Math.exp(allegiance))))))+((Math.sqrt((1/(0-(allegiance))*((superRegionAllegianceScore-allegiance)/Math.exp(superRegionAllegianceScore))))/0-(Math.sqrt((1/(allegiance)*(superRegionAllegianceScore+allegiance)))))-(Math.sqrt(0-(Math.exp(Math.exp(superRegionAllegianceScore))))*Math.exp(0-(Math.sqrt(0-(superRegionAllegianceScore)))))))) 0.6190476190476191
15 (0-(Math.exp(superRegionAllegianceScore))+1/((superRegionAllegianceScore*allegiance))) 0.8333333333333334
16 1/(((superRegionAllegianceScore-superRegionAllegianceScore)/Math.sqrt(allegiance))) 0.9047619047619048
17 ((Math.exp((allegiance*allegiance))*(1/(allegiance)+1/(superRegionAllegianceScore)))+(Math.sqrt(0-(allegiance))+1/(1/(superRegionAllegianceScore)))) 0.6666666666666667
18 Math.sqrt(allegiance) 0.7857142857142857
19 Math.sqrt(superRegionAllegianceScore) 0.38125
Average fitness: 0.659375 Average size: 29.0
 Generation 1
0 ((0-((0-(superRegionAllegianceScore)+0-(allegiance)))-0-(((allegiance*superRegionAllegianceScore)-1/(allegiance))))/(Math.exp((Math.sqrt(superRegionAllegianceScore)-(allegiance+allegiance)))*((1/(superRegionAllegianceScore)*(superRegionAllegianceScore/allegiance))/((superRegionAllegianceScore+allegiance)/Math.exp(allegiance))))) 0.6428571428571428
1 (1/((0-((allegiance-allegiance))*(allegiance*Math.sqrt((allegiance*allegiance)))))-0-(superRegionAllegianceScore)) 0.6190476190476191
2 (Math.sqrt(allegiance)-Math.sqrt(superRegionAllegianceScore)) 0.8333333333333334
3 Math.sqrt(superRegionAllegianceScore) 0.38125
4 (1/((0-((1/(superRegionAllegianceScore)*(superRegionAllegianceScore/allegiance)))*(allegiance*Math.sqrt((allegiance*allegiance)))))-Math.sqrt(superRegionAllegianceScore)) 0.6190476190476191
5 ((0-((0-(superRegionAllegianceScore)+0-(allegiance)))-0-(((allegiance*superRegionAllegianceScore)-1/(allegiance))))/(Math.exp((Math.sqrt(superRegionAllegianceScore)-(allegiance+allegiance)))*((allegiance-allegiance)/((superRegionAllegianceScore+allegiance)/Math.exp(allegiance))))) 0.6190476190476191
6 superRegionAllegianceScore 0.5050595238095239
7 Math.sqrt(Math.sqrt(superRegionAllegianceScore)) 0.6190476190476191
8 (1/((0-((allegiance-allegiance))*Math.sqrt(superRegionAllegianceScore)))-Math.sqrt(superRegionAllegianceScore)) 0.8095238095238095
9 (allegiance*Math.sqrt((allegiance*allegiance))) 0.9761904761904762
10 superRegionAllegianceScore 0.44375
11 Math.sqrt(Math.sqrt(superRegionAllegianceScore)) 0.5952380952380952
12 0-(Math.exp((0-((allegiance-allegiance))+(1/(Math.sqrt(superRegionAllegianceScore))/Math.exp(1/(superRegionAllegianceScore)))))) 0.7142857142857143
13 (1/((Math.exp(Math.exp(Math.exp(superRegionAllegianceScore)))*(allegiance*Math.sqrt((allegiance*allegiance)))))-Math.sqrt(superRegionAllegianceScore)) 0.8333333333333334
14 ((superRegionAllegianceScore*(superRegionAllegianceScore-superRegionAllegianceScore))/superRegionAllegianceScore) 0.6666666666666667
15 Math.exp(superRegionAllegianceScore) 0.6666666666666667
16 (1/((0-((allegiance-allegiance))*(allegiance*Math.sqrt((superRegionAllegianceScore*allegiance)))))-Math.sqrt(superRegionAllegianceScore)) 0.8095238095238095
